dataset; method; num_of_feat; wilcoxon_p; f1_results;
ecoli-0-1_vs_5.dat; RELIEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.7142857142857143]
ecoli-0-1_vs_5.dat; INFORATION GAIN; 1; 0.28504940740261275; [0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.761904761904762,0.6153846153846153]
ecoli-0-1_vs_5.dat; CHI SQUARE; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.7142857142857143]
ecoli-0-1_vs_5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; NO SELECTION; 9; null; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; ANOVA; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; RELIEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; INFORATION GAIN; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; CHI SQUARE; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
glass-0-4_vs_5.dat; CORRELATION COEF; 1; 1; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-3-4-6_vs_5.dat; NO SELECTION; 7; null; [0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.888888888888889,0.5882352941176471]
ecoli-0-3-4-6_vs_5.dat; ANOVA; 1; 0.10880943004054568; [0.7777777777777777,0.0,0.0,0.0,0.0,0.0,1.0,0.823529411764706]
ecoli-0-3-4-6_vs_5.dat; RELIEF; 1; 0.28504940740261275; [0.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.8421052631578948,0.823529411764706]
ecoli-0-3-4-6_vs_5.dat; INFORATION GAIN; 1; 0.10880943004054568; [0.7777777777777777,0.0,0.0,0.0,0.0,0.0,1.0,0.823529411764706]
ecoli-0-3-4-6_vs_5.dat; CHI SQUARE; 1; 0.28504940740261275; [0.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.8421052631578948,0.823529411764706]
ecoli-0-3-4-6_vs_5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-3-5-9_vs_7-8.dat; NO SELECTION; 8; null; [0.25,0.0,0.2857142857142857,0.0,0.0,0.0,0.3225806451612903,0.3448275862068966]
yeast-0-3-5-9_vs_7-8.dat; ANOVA; 1; 0.14412703481601533; [0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-3-5-9_vs_7-8.dat; RELIEF; 1; 0.06788915486182899; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-3-5-9_vs_7-8.dat; INFORATION GAIN; 1; 0.14412703481601533; [0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-3-5-9_vs_7-8.dat; CHI SQUARE; 1; 0.14412703481601533; [0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-3-5-9_vs_7-8.dat; CORRELATION COEF; 1; 0.06788915486182899; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
ecoli-0-4-6_vs_5.dat; NO SELECTION; 6; null; [0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.8000000000000002,0.9411764705882353]
ecoli-0-4-6_vs_5.dat; ANOVA; 1; 1.0; [0.7368421052631577,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.8]
ecoli-0-4-6_vs_5.dat; RELIEF; 1; 0.5929800980174267; [0.7368421052631577,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8]
ecoli-0-4-6_vs_5.dat; INFORATION GAIN; 1; 1.0; [0.7368421052631577,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.8]
ecoli-0-4-6_vs_5.dat; CHI SQUARE; 1; 0.5929800980174267; [0.7368421052631577,0.0,0.0,0.0,0.0,0.0,0.8235294117647058,0.8]
ecoli-0-4-6_vs_5.dat; CORRELATION COEF; 1; 0.10880943004054568; [0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]
yeast-0-2-5-7-9_vs_3-6-8.dat; NO SELECTION; 8; null; [0.8333333333333333,0.7727272727272727,0.7441860465116279,0.64,0.8666666666666666,0.6666666666666667,0.8181818181818182,0.6741573033707865]
yeast-0-2-5-7-9_vs_3-6-8.dat; ANOVA; 2; 0.6858304344516057; [0.782608695652174,0.8085106382978724,0.7272727272727272,0.64,0.8666666666666666,0.6666666666666667,0.8636363636363635,0.6966292134831462]
yeast-0-2-5-7-9_vs_3-6-8.dat; RELIEF; 3; 0.09096894797535775; [0.7415730337078651,0.782608695652174,0.7272727272727272,0.6153846153846154,0.8666666666666666,0.6451612903225806,0.8372093023255813,0.6352941176470588]
